transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,ingestion_timestamp
T00699,S031,2024-04-11,4,Thursday,00:00:00,Huancayo,Residencial,Alcohol medicinal,Farmacia,9.35,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00700,S008,2024-02-28,2,Wednesday,00:00:00,Huancayo,Residencial,Papas fritas,Snacks,1.72,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00701,S020,2024-10-05,10,Saturday,00:00:00,Arequipa,Mixta,Jabón,Aseo,6.59,2x1,Soleado,2026-04-19 23:51:28.848790
T00702,S040,2024-04-20,4,Saturday,00:00:00,Piura,Residencial,Jabón,Aseo,7.32,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00703,S024,2024-02-03,2,Saturday,00:00:00,Trujillo,Mixta,Hamburguesa,Comidas,12.59,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00704,S045,2024-08-01,8,Thursday,00:00:00,Huancayo,Comercial,Chocolate,Snacks,2.31,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00705,S018,2024-04-12,4,Friday,00:00:00,Trujillo,Comercial,Jabón,Aseo,9.86,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00706,S030,2024-09-10,9,Tuesday,00:00:00,Trujillo,Residencial,Paracetamol,Farmacia,3.73,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00707,S047,2024-09-07,9,Saturday,00:00:00,Huancayo,Comercial,Vino,Alcohol,12.65,Descuento,Soleado,2026-04-19 23:51:28.848790
T00708,S015,2024-04-23,4,Tuesday,00:00:00,Arequipa,Comercial,Empanada,Comidas,13.17,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00709,S014,2024-01-16,1,Tuesday,00:00:00,Piura,Comercial,Alcohol medicinal,Farmacia,5.25,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00710,S002,2024-06-09,6,Sunday,00:00:00,Lima,Comercial,Shampoo,Aseo,8.43,Descuento,Nublado,2026-04-19 23:51:28.848790
T00711,S025,2024-11-06,11,Wednesday,00:00:00,Huancayo,Comercial,Galletas,Snacks,4.02,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00712,S040,2024-09-28,9,Saturday,00:00:00,Arequipa,Residencial,Chocolate,Snacks,5.9,2x1,Soleado,2026-04-19 23:51:28.848790
T00713,S028,2024-09-20,9,Friday,00:00:00,Lima,Comercial,Cerveza,Alcohol,22.41,Combo,Soleado,2026-04-19 23:51:28.848790
T00714,S031,2024-03-24,3,Sunday,00:00:00,Huancayo,Residencial,Chocolate,Snacks,4.22,Descuento,Soleado,2026-04-19 23:51:28.848790
T00715,S030,2024-07-19,7,Friday,00:00:00,Piura,Residencial,Agua,Bebidas,5.19,2x1,Soleado,2026-04-19 23:51:28.848790
T00716,S014,2024-12-14,12,Saturday,00:00:00,Lima,Comercial,Jabón,Aseo,4.09,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00717,S032,2024-06-20,6,Thursday,00:00:00,Arequipa,Residencial,Jabón,Aseo,6.99,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00718,S017,2024-03-19,3,Tuesday,00:00:00,Trujillo,Residencial,Jugo,Bebidas,5.19,2x1,Soleado,2026-04-19 23:51:28.848790
T00719,S020,2024-02-26,2,Monday,00:00:00,Lima,Residencial,Paracetamol,Farmacia,6.39,Descuento,Nublado,2026-04-19 23:51:28.848790
T00720,S016,2024-02-11,2,Sunday,00:00:00,Cusco,Comercial,Paracetamol,Farmacia,8.04,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00721,S030,2024-09-02,9,Monday,00:00:00,Huancayo,Residencial,Vino,Alcohol,14.67,Combo,Nublado,2026-04-19 23:51:28.848790
T00722,S015,2024-12-21,12,Saturday,00:00:00,Piura,Mixta,Hamburguesa,Comidas,14.42,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00723,S007,2024-02-22,2,Thursday,00:00:00,Huancayo,Comercial,Paracetamol,Farmacia,5.59,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00724,S005,2024-10-16,10,Wednesday,00:00:00,Cusco,Mixta,Agua,Bebidas,4.82,Descuento,Nublado,2026-04-19 23:51:28.848790
T00725,S016,2024-12-17,12,Tuesday,00:00:00,Trujillo,Residencial,Vino,Alcohol,9.0,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00726,S044,2024-01-02,1,Tuesday,00:00:00,Trujillo,Residencial,Paracetamol,Farmacia,6.94,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00727,S017,2024-05-15,5,Wednesday,00:00:00,Piura,Residencial,Alcohol medicinal,Farmacia,9.57,2x1,Soleado,2026-04-19 23:51:28.848790
T00728,S042,2024-01-17,1,Wednesday,00:00:00,Trujillo,Mixta,Alcohol medicinal,Farmacia,6.74,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00729,S033,2024-03-09,3,Saturday,00:00:00,Piura,Residencial,Paracetamol,Farmacia,3.94,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00730,S035,2024-03-08,3,Friday,00:00:00,Cusco,Mixta,Shampoo,Aseo,10.15,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00731,S015,2024-04-02,4,Tuesday,00:00:00,Lima,Mixta,Sandwich,Comidas,12.71,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00732,S001,2024-11-02,11,Saturday,00:00:00,Trujillo,Mixta,Agua,Bebidas,3.09,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00733,S015,2024-03-29,3,Friday,00:00:00,Cusco,Mixta,Vino,Alcohol,8.91,Descuento,Nublado,2026-04-19 23:51:28.848790
T00734,S035,2024-10-18,10,Friday,00:00:00,Huancayo,Mixta,Agua,Bebidas,6.12,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00735,S043,2024-10-14,10,Monday,00:00:00,Huancayo,Mixta,Hamburguesa,Comidas,8.93,Descuento,Soleado,2026-04-19 23:51:28.848790
T00736,S032,2024-09-24,9,Tuesday,00:00:00,Huancayo,Mixta,Agua,Bebidas,6.54,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00737,S023,2024-06-03,6,Monday,00:00:00,Piura,Residencial,Paracetamol,Farmacia,8.83,2x1,Soleado,2026-04-19 23:51:28.848790
T00738,S017,2024-04-20,4,Saturday,00:00:00,Huancayo,Mixta,Galletas,Snacks,2.27,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00739,S017,2024-05-07,5,Tuesday,00:00:00,Trujillo,Residencial,Galletas,Snacks,2.12,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00740,S036,2024-04-20,4,Saturday,00:00:00,Huancayo,Residencial,Vino,Alcohol,17.61,Descuento,Nublado,2026-04-19 23:51:28.848790
T00741,S033,2024-04-23,4,Tuesday,00:00:00,Trujillo,Comercial,Papas fritas,Snacks,4.15,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00742,S024,2024-06-07,6,Friday,00:00:00,Trujillo,Comercial,Galletas,Snacks,2.34,Descuento,Soleado,2026-04-19 23:51:28.848790
T00743,S007,2024-06-29,6,Saturday,00:00:00,Lima,Mixta,Jabón,Aseo,11.54,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00744,S029,2024-11-01,11,Friday,00:00:00,Huancayo,Mixta,Jugo,Bebidas,4.21,2x1,Soleado,2026-04-19 23:51:28.848790
T00745,S026,2024-03-29,3,Friday,00:00:00,Arequipa,Comercial,Empanada,Comidas,9.07,Descuento,Soleado,2026-04-19 23:51:28.848790
T00746,S047,2024-06-04,6,Tuesday,00:00:00,Cusco,Mixta,Vino,Alcohol,19.48,Descuento,Soleado,2026-04-19 23:51:28.848790
T00747,S018,2024-03-06,3,Wednesday,00:00:00,Trujillo,Comercial,Vino,Alcohol,10.69,2x1,Nublado,2026-04-19 23:51:28.848790
T00748,S021,2024-08-24,8,Saturday,00:00:00,Lima,Mixta,Sandwich,Comidas,13.79,2x1,Soleado,2026-04-19 23:51:28.848790
T00749,S017,2024-06-29,6,Saturday,00:00:00,Lima,Mixta,Paracetamol,Farmacia,8.89,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00750,S048,2024-05-17,5,Friday,00:00:00,Huancayo,Comercial,Paracetamol,Farmacia,5.14,2x1,Soleado,2026-04-19 23:51:28.848790
T00751,S021,2024-09-25,9,Wednesday,00:00:00,Piura,Comercial,Alcohol medicinal,Farmacia,9.99,2x1,Soleado,2026-04-19 23:51:28.848790
T00752,S048,2024-06-04,6,Tuesday,00:00:00,Piura,Comercial,Shampoo,Aseo,9.8,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00753,S040,2024-04-21,4,Sunday,00:00:00,Huancayo,Comercial,Alcohol medicinal,Farmacia,6.14,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00754,S026,2024-08-01,8,Thursday,00:00:00,Arequipa,Residencial,Vino,Alcohol,18.57,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00755,S043,2024-05-11,5,Saturday,00:00:00,Lima,Comercial,Sandwich,Comidas,12.25,Combo,Soleado,2026-04-19 23:51:28.848790
T00756,S046,2024-07-26,7,Friday,00:00:00,Arequipa,Residencial,Gaseosa,Bebidas,6.03,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00757,S021,2024-07-17,7,Wednesday,00:00:00,Trujillo,Mixta,Vino,Alcohol,15.41,Descuento,Soleado,2026-04-19 23:51:28.848790
T00758,S031,2024-06-16,6,Sunday,00:00:00,Arequipa,Comercial,Alcohol medicinal,Farmacia,4.12,Combo,Soleado,2026-04-19 23:51:28.848790
T00759,S027,2024-06-19,6,Wednesday,00:00:00,Piura,Mixta,Agua,Bebidas,5.85,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00760,S014,2024-02-22,2,Thursday,00:00:00,Cusco,Comercial,Jabón,Aseo,4.17,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00761,S047,2024-09-11,9,Wednesday,00:00:00,Arequipa,Residencial,Empanada,Comidas,6.46,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00762,S008,2024-03-05,3,Tuesday,00:00:00,Arequipa,Comercial,Galletas,Snacks,1.53,Combo,Soleado,2026-04-19 23:51:28.848790
T00763,S001,2024-06-07,6,Friday,00:00:00,Trujillo,Comercial,Paracetamol,Farmacia,4.09,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00764,S018,2024-06-20,6,Thursday,00:00:00,Huancayo,Comercial,Galletas,Snacks,2.11,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00765,S013,2024-11-09,11,Saturday,00:00:00,Huancayo,Residencial,Galletas,Snacks,2.31,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00766,S045,2024-03-16,3,Saturday,00:00:00,Cusco,Mixta,Shampoo,Aseo,5.22,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00767,S013,2024-12-09,12,Monday,00:00:00,Arequipa,Residencial,Papas fritas,Snacks,4.61,Descuento,Nublado,2026-04-19 23:51:28.848790
T00768,S042,2024-06-11,6,Tuesday,00:00:00,Huancayo,Residencial,Sandwich,Comidas,14.13,Combo,Soleado,2026-04-19 23:51:28.848790
T00769,S012,2024-06-26,6,Wednesday,00:00:00,Lima,Comercial,Chocolate,Snacks,5.16,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00770,S049,2024-06-24,6,Monday,00:00:00,Trujillo,Comercial,Papas fritas,Snacks,2.35,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00771,S047,2024-07-24,7,Wednesday,00:00:00,Trujillo,Mixta,Energizante,Bebidas,4.73,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00772,S026,2024-04-17,4,Wednesday,00:00:00,Cusco,Comercial,Jabón,Aseo,6.38,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00773,S007,2024-08-28,8,Wednesday,00:00:00,Huancayo,Mixta,Jabón,Aseo,7.21,Descuento,Soleado,2026-04-19 23:51:28.848790
T00774,S013,2024-04-25,4,Thursday,00:00:00,Arequipa,Residencial,Alcohol medicinal,Farmacia,5.95,Combo,Soleado,2026-04-19 23:51:28.848790
T00775,S024,2024-06-26,6,Wednesday,00:00:00,Huancayo,Residencial,Empanada,Comidas,10.19,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00776,S008,2024-11-08,11,Friday,00:00:00,Cusco,Mixta,Empanada,Comidas,12.27,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00777,S002,2024-02-07,2,Wednesday,00:00:00,Cusco,Mixta,Agua,Bebidas,4.09,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00778,S015,2024-08-14,8,Wednesday,00:00:00,Arequipa,Comercial,Cerveza,Alcohol,6.04,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00779,S018,2024-11-17,11,Sunday,00:00:00,Arequipa,Mixta,Paracetamol,Farmacia,6.73,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00780,S027,2024-10-22,10,Tuesday,00:00:00,Cusco,Residencial,Cerveza,Alcohol,16.3,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00781,S035,2024-10-14,10,Monday,00:00:00,Lima,Residencial,Energizante,Bebidas,2.23,2x1,Nublado,2026-04-19 23:51:28.848790
T00782,S036,2024-06-12,6,Wednesday,00:00:00,Huancayo,Residencial,Alcohol medicinal,Farmacia,3.11,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00783,S016,2024-05-21,5,Tuesday,00:00:00,Arequipa,Comercial,Jabón,Aseo,10.01,Descuento,Soleado,2026-04-19 23:51:28.848790
T00784,S032,2024-06-05,6,Wednesday,00:00:00,Lima,Residencial,Chocolate,Snacks,5.58,Descuento,Soleado,2026-04-19 23:51:28.848790
T00785,S026,2024-12-01,12,Sunday,00:00:00,Piura,Comercial,Vino,Alcohol,6.13,Descuento,Soleado,2026-04-19 23:51:28.848790
T00786,S039,2024-09-01,9,Sunday,00:00:00,Huancayo,Mixta,Paracetamol,Farmacia,8.64,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00787,S011,2024-02-06,2,Tuesday,00:00:00,Trujillo,Mixta,Jabón,Aseo,4.71,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00788,S048,2024-10-15,10,Tuesday,00:00:00,Huancayo,Residencial,Galletas,Snacks,4.57,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00789,S012,2024-03-01,3,Friday,00:00:00,Huancayo,Comercial,Hamburguesa,Comidas,13.31,Descuento,Soleado,2026-04-19 23:51:28.848790
T00790,S034,2024-09-01,9,Sunday,00:00:00,Arequipa,Comercial,Gaseosa,Bebidas,2.18,2x1,Nublado,2026-04-19 23:51:28.848790
T00791,S031,2024-03-18,3,Monday,00:00:00,Lima,Mixta,Papas fritas,Snacks,3.66,Descuento,Soleado,2026-04-19 23:51:28.848790
T00792,S029,2024-04-17,4,Wednesday,00:00:00,Lima,Mixta,Chocolate,Snacks,3.36,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00793,S020,2024-10-14,10,Monday,00:00:00,Cusco,Mixta,Shampoo,Aseo,6.01,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00794,S039,2024-03-15,3,Friday,00:00:00,Trujillo,Mixta,Jabón,Aseo,6.9,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00795,S023,2024-11-12,11,Tuesday,00:00:00,Trujillo,Comercial,Hamburguesa,Comidas,13.43,Combo,Nublado,2026-04-19 23:51:28.848790
T00796,S035,2024-01-19,1,Friday,00:00:00,Cusco,Mixta,Vino,Alcohol,18.83,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00797,S037,2024-12-15,12,Sunday,00:00:00,Piura,Mixta,Shampoo,Aseo,9.5,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00798,S038,2024-01-14,1,Sunday,00:00:00,Lima,Comercial,Jugo,Bebidas,7.32,Descuento,Soleado,2026-04-19 23:51:28.848790
T00799,S049,2024-09-01,9,Sunday,00:00:00,Huancayo,Comercial,Chocolate,Snacks,1.76,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00800,S031,2024-11-15,11,Friday,00:00:00,Trujillo,Residencial,Chocolate,Snacks,5.33,Descuento,Soleado,2026-04-19 23:51:28.848790
T00801,S034,2024-11-23,11,Saturday,00:00:00,Arequipa,Comercial,Jabón,Aseo,7.28,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00802,S013,2024-04-18,4,Thursday,00:00:00,Huancayo,Comercial,Sandwich,Comidas,7.3,2x1,Nublado,2026-04-19 23:51:28.848790
T00803,S047,2024-01-20,1,Saturday,00:00:00,Arequipa,Mixta,Sandwich,Comidas,6.29,Descuento,Nublado,2026-04-19 23:51:28.848790
T00804,S040,2024-08-12,8,Monday,00:00:00,Piura,Residencial,Cerveza,Alcohol,13.92,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00805,S023,2024-02-08,2,Thursday,00:00:00,Lima,Mixta,Alcohol medicinal,Farmacia,6.42,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00806,S049,2024-11-08,11,Friday,00:00:00,Cusco,Mixta,Jugo,Bebidas,4.77,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00807,S041,2024-01-18,1,Thursday,00:00:00,Arequipa,Residencial,Cerveza,Alcohol,8.76,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00808,S005,2024-01-28,1,Sunday,00:00:00,Piura,Residencial,Cerveza,Alcohol,16.52,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00809,S028,2024-06-20,6,Thursday,00:00:00,Trujillo,Comercial,Vino,Alcohol,15.07,2x1,Soleado,2026-04-19 23:51:28.848790
T00810,S001,2024-09-08,9,Sunday,00:00:00,Arequipa,Residencial,Agua,Bebidas,5.7,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00811,S040,2024-11-17,11,Sunday,00:00:00,Huancayo,Residencial,Chocolate,Snacks,1.92,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00812,S036,2024-04-24,4,Wednesday,00:00:00,Piura,Residencial,Alcohol medicinal,Farmacia,5.11,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00813,S005,2024-08-29,8,Thursday,00:00:00,Cusco,Residencial,Sandwich,Comidas,10.21,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00814,S037,2024-08-31,8,Saturday,00:00:00,Arequipa,Mixta,Jabón,Aseo,10.27,2x1,Soleado,2026-04-19 23:51:28.848790
T00815,S044,2024-12-05,12,Thursday,00:00:00,Trujillo,Comercial,Chocolate,Snacks,1.09,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00816,S031,2024-10-02,10,Wednesday,00:00:00,Arequipa,Mixta,Empanada,Comidas,9.19,Descuento,Soleado,2026-04-19 23:51:28.848790
T00817,S042,2024-10-26,10,Saturday,00:00:00,Cusco,Mixta,Paracetamol,Farmacia,3.28,Combo,Nublado,2026-04-19 23:51:28.848790
T00818,S035,2024-12-19,12,Thursday,00:00:00,Piura,Mixta,Alcohol medicinal,Farmacia,8.76,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00819,S042,2024-08-23,8,Friday,00:00:00,Lima,Comercial,Galletas,Snacks,5.9,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00820,S031,2024-01-01,1,Monday,00:00:00,Piura,Comercial,Gaseosa,Bebidas,7.95,Descuento,Soleado,2026-04-19 23:51:28.848790
T00821,S003,2024-05-13,5,Monday,00:00:00,Trujillo,Mixta,Vino,Alcohol,10.77,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00822,S049,2024-10-12,10,Saturday,00:00:00,Piura,Comercial,Shampoo,Aseo,6.25,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00823,S026,2024-11-04,11,Monday,00:00:00,Arequipa,Comercial,Cerveza,Alcohol,14.03,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00824,S012,2024-12-11,12,Wednesday,00:00:00,Lima,Mixta,Cerveza,Alcohol,8.79,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00825,S020,2024-03-24,3,Sunday,00:00:00,Piura,Comercial,Gaseosa,Bebidas,4.61,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00826,S038,2024-06-16,6,Sunday,00:00:00,Trujillo,Comercial,Alcohol medicinal,Farmacia,3.01,Descuento,Nublado,2026-04-19 23:51:28.848790
T00827,S004,2024-01-28,1,Sunday,00:00:00,Cusco,Comercial,Cerveza,Alcohol,17.24,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00828,S005,2024-06-02,6,Sunday,00:00:00,Piura,Residencial,Hamburguesa,Comidas,13.25,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00829,S044,2024-08-18,8,Sunday,00:00:00,Trujillo,Comercial,Shampoo,Aseo,7.93,Combo,Nublado,2026-04-19 23:51:28.848790
T00830,S024,2024-07-03,7,Wednesday,00:00:00,Piura,Mixta,Chocolate,Snacks,1.77,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00831,S029,2024-08-15,8,Thursday,00:00:00,Trujillo,Comercial,Vino,Alcohol,20.17,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00832,S036,2024-07-05,7,Friday,00:00:00,Piura,Residencial,Vino,Alcohol,19.94,Descuento,Soleado,2026-04-19 23:51:28.848790
T00833,S023,2024-07-07,7,Sunday,00:00:00,Piura,Comercial,Hamburguesa,Comidas,11.77,Combo,Nublado,2026-04-19 23:51:28.848790
T00834,S008,2024-04-18,4,Thursday,00:00:00,Lima,Comercial,Alcohol medicinal,Farmacia,3.14,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00835,S026,2024-06-15,6,Saturday,00:00:00,Huancayo,Mixta,Energizante,Bebidas,4.62,Descuento,Nublado,2026-04-19 23:51:28.848790
T00836,S013,2024-03-21,3,Thursday,00:00:00,Cusco,Residencial,Sandwich,Comidas,11.07,2x1,Soleado,2026-04-19 23:51:28.848790
T00837,S004,2024-06-02,6,Sunday,00:00:00,Arequipa,Residencial,Vino,Alcohol,14.79,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00838,S039,2024-08-30,8,Friday,00:00:00,Cusco,Residencial,Jabón,Aseo,6.62,Descuento,Soleado,2026-04-19 23:51:28.848790
T00839,S035,2024-08-12,8,Monday,00:00:00,Trujillo,Residencial,Vino,Alcohol,7.7,Descuento,Nublado,2026-04-19 23:51:28.848790
T00840,S018,2024-07-08,7,Monday,00:00:00,Arequipa,Residencial,Paracetamol,Farmacia,3.02,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00841,S046,2024-11-11,11,Monday,00:00:00,Cusco,Mixta,Cerveza,Alcohol,15.4,Descuento,Soleado,2026-04-19 23:51:28.848790
T00842,S009,2024-11-13,11,Wednesday,00:00:00,Cusco,Mixta,Hamburguesa,Comidas,14.58,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00843,S006,2024-07-09,7,Tuesday,00:00:00,Trujillo,Comercial,Galletas,Snacks,2.12,Descuento,Nublado,2026-04-19 23:51:28.848790
T00844,S004,2024-03-24,3,Sunday,00:00:00,Cusco,Mixta,Gaseosa,Bebidas,4.86,2x1,Soleado,2026-04-19 23:51:28.848790
T00845,S009,2024-06-27,6,Thursday,00:00:00,Arequipa,Comercial,Agua,Bebidas,4.01,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00846,S037,2024-07-11,7,Thursday,00:00:00,Piura,Mixta,Chocolate,Snacks,2.53,2x1,Nublado,2026-04-19 23:51:28.848790
T00847,S012,2024-04-16,4,Tuesday,00:00:00,Cusco,Comercial,Jugo,Bebidas,2.66,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00848,S028,2024-07-28,7,Sunday,00:00:00,Trujillo,Residencial,Papas fritas,Snacks,4.82,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00849,S015,2024-12-07,12,Saturday,00:00:00,Cusco,Mixta,Gaseosa,Bebidas,7.62,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00850,S007,2024-08-21,8,Wednesday,00:00:00,Piura,Comercial,Papas fritas,Snacks,3.11,Descuento,Nublado,2026-04-19 23:51:28.848790
T00851,S013,2024-08-27,8,Tuesday,00:00:00,Arequipa,Residencial,Energizante,Bebidas,4.62,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00852,S027,2024-12-24,12,Tuesday,00:00:00,Huancayo,Residencial,Energizante,Bebidas,3.36,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00853,S005,2024-01-14,1,Sunday,00:00:00,Trujillo,Residencial,Vino,Alcohol,9.15,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00854,S014,2024-05-26,5,Sunday,00:00:00,Huancayo,Comercial,Sandwich,Comidas,14.4,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00855,S033,2024-10-07,10,Monday,00:00:00,Cusco,Mixta,Galletas,Snacks,5.44,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00856,S027,2024-03-11,3,Monday,00:00:00,Trujillo,Comercial,Cerveza,Alcohol,8.76,2x1,Soleado,2026-04-19 23:51:28.848790
T00857,S016,2024-12-05,12,Thursday,00:00:00,Piura,Residencial,Hamburguesa,Comidas,7.61,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00858,S006,2024-10-12,10,Saturday,00:00:00,Arequipa,Residencial,Jabón,Aseo,9.05,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00859,S031,2024-06-02,6,Sunday,00:00:00,Arequipa,Residencial,Paracetamol,Farmacia,4.42,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00860,S005,2024-03-04,3,Monday,00:00:00,Lima,Mixta,Sandwich,Comidas,12.16,2x1,Nublado,2026-04-19 23:51:28.848790
T00861,S010,2024-06-16,6,Sunday,00:00:00,Lima,Residencial,Papas fritas,Snacks,4.82,2x1,Nublado,2026-04-19 23:51:28.848790
T00862,S032,2024-06-15,6,Saturday,00:00:00,Cusco,Mixta,Vino,Alcohol,10.87,Descuento,Nublado,2026-04-19 23:51:28.848790
T00863,S019,2024-08-10,8,Saturday,00:00:00,Trujillo,Comercial,Galletas,Snacks,4.28,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00864,S032,2024-09-26,9,Thursday,00:00:00,Arequipa,Residencial,Shampoo,Aseo,4.31,2x1,Nublado,2026-04-19 23:51:28.848790
T00865,S011,2024-05-01,5,Wednesday,00:00:00,Arequipa,Residencial,Alcohol medicinal,Farmacia,9.0,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00866,S018,2024-08-19,8,Monday,00:00:00,Trujillo,Mixta,Jabón,Aseo,9.38,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00867,S018,2024-03-18,3,Monday,00:00:00,Piura,Comercial,Chocolate,Snacks,2.52,2x1,Nublado,2026-04-19 23:51:28.848790
T00868,S030,2024-04-02,4,Tuesday,00:00:00,Cusco,Comercial,Vino,Alcohol,7.52,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00869,S038,2024-09-02,9,Monday,00:00:00,Cusco,Residencial,Agua,Bebidas,2.77,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00870,S018,2024-09-16,9,Monday,00:00:00,Lima,Mixta,Jabón,Aseo,10.87,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00871,S042,2024-01-10,1,Wednesday,00:00:00,Cusco,Comercial,Vino,Alcohol,20.25,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00872,S042,2024-04-06,4,Saturday,00:00:00,Arequipa,Mixta,Cerveza,Alcohol,9.65,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
